Product Category,Client,Year,Month,Gross Profit,GSV
Laundry Wash,Lidl,2022,September,-478.5266419,-478.5266419
Laundry Wash,Lidl,2020,October,7153.28961,14998.12053
Laundry Wash,Lidl,2021,October,1223.649227,3239.352606
Laundry Wash,Lidl,2022,October,417.5600343,815.6749903
Laundry Wash,Lidl,2020,November,843.5732572,4038.249449
Laundry Wash,Lidl,2021,November,1095.264155,2645.601613
Laundry Wash,Lidl,2022,November,-4.201909933,68.23153713
Laundry Wash,Lidl,2020,December,1717.167157,4981.006985
Laundry Wash,Lidl,2021,December,899.3959011,2162.868971
Laundry Wash,Lidl,2022,December,-14.28040502,-14.28040502
Cleaning,Lidl,2020,January,0,0
Cleaning,Lidl,2021,January,179.1373991,449.955452
Cleaning,Lidl,2022,January,262.0683943,581.4609593
Cleaning,Lidl,2023,January,546.5795864,3476.712637
Cleaning,Lidl,2020,February,203.4432418,497.5154961
Cleaning,Lidl,2021,February,331.5610307,623.150246
Cleaning,Lidl,2022,February,74.40557135,156.8847385
Cleaning,Lidl,2023,February,247.5988581,917.6177163
Cleaning,Lidl,2020,March,1513.824836,3672.187834
Cleaning,Lidl,2021,March,1300.05785,2649.900368
Cleaning,Lidl,2022,March,194.0553086,896.9110549
Cleaning,Lidl,2023,March,1936.563922,5107.452593
Cleaning,Lidl,2020,April,1976.965496,3324.398575
Cleaning,Lidl,2021,April,-6.582999023,-6.582999023
Cleaning,Lidl,2022,April,-5.127939867,-5.127939867
Cleaning,Lidl,2023,April,2388.484308,6972.416308
Cleaning,Lidl,2020,May,-399.640227,-495.0050156
Cleaning,Lidl,2021,May,277.8178871,608.7818211
Cleaning,Lidl,2022,May,666.7587087,1177.589017
Cleaning,Lidl,2023,May,2240.068096,6201.911358
Cleaning,Lidl,2020,June,562.0151221,1374.207444
Cleaning,Lidl,2021,June,163.3379434,465.8321481
Cleaning,Lidl,2022,June,458.8920629,1274.449082
Cleaning,Lidl,2020,July,-3471.288705,-2842.390982
Cleaning,Lidl,2021,July,150.0634975,811.8870691
Cleaning,Lidl,2022,July,711.1198362,2229.570503
Cleaning,Lidl,2020,August,89.00548011,209.0835195
Cleaning,Lidl,2021,August,655.7318864,2430.590812
Cleaning,Lidl,2022,August,516.7221181,1538.59649
Cleaning,Lidl,2020,September,-2894.787683,-1907.133284
Cleaning,Lidl,2021,September,-1683.726067,-1459.602962
Cleaning,Lidl,2022,September,701.3057162,2705.414264
Cleaning,Lidl,2020,October,956.1751442,1864.425133
Cleaning,Lidl,2021,October,396.0801136,1461.357025
Cleaning,Lidl,2022,October,425.6178597,1072.350564
Cleaning,Lidl,2020,November,983.1123358,1649.820548
Cleaning,Lidl,2021,November,95.81018946,347.1672145
Cleaning,Lidl,2022,November,661.2119541,1751.677988
Cleaning,Lidl,2020,December,370.7644706,807.7825385
Cleaning,Lidl,2021,December,188.2254303,991.7074692
Cleaning,Lidl,2022,December,697.5810147,1862.333541
Laundry Refreshment,Lidl,2020,January,-0.790181409,0
Laundry Refreshment,Lidl,2021,January,1224.993592,2248.155001
Laundry Refreshment,Lidl,2022,January,714.2441706,1562.18293
Laundry Refreshment,Lidl,2023,January,1514.028593,2780.608667
Laundry Refreshment,Lidl,2020,February,77.68942155,145.6624975
Laundry Refreshment,Lidl,2021,February,-6.096683549,-6.096683549
Laundry Refreshment,Lidl,2022,February,831.6829765,1170.088831
Laundry Refreshment,Lidl,2023,February,583.0902107,1076.509415
Laundry Refreshment,Lidl,2020,March,1759.256019,3499.962791
Laundry Refreshment,Lidl,2021,March,2718.562309,4627.390171
Laundry Refreshment,Lidl,2022,March,1790.601903,3199.93349
Laundry Refreshment,Lidl,2023,March,1741.601577,3126.236766
Laundry Refreshment,Lidl,2020,April,4425.012479,6603.189655
Laundry Refreshment,Lidl,2021,April,-304.2243272,-341.6711754
Laundry Refreshment,Lidl,2022,April,466.315661,1258.630923
Laundry Refreshment,Lidl,2023,April,1174.197203,1584.813092
Laundry Refreshment,Lidl,2020,May,660.1601725,1363.016605
Laundry Refreshment,Lidl,2021,May,540.8385965,944.9933654
Laundry Refreshment,Lidl,2022,May,935.6157468,1562.207028
Laundry Refreshment,Lidl,2023,May,2210.381432,3939.22465
Laundry Refreshment,Lidl,2020,June,621.363304,1017.530878
Laundry Refreshment,Lidl,2021,June,124.6829322,1011.712177
Laundry Refreshment,Lidl,2022,June,1720.376792,2884.213337
Laundry Refreshment,Lidl,2020,July,802.3633363,1090.053315
Laundry Refreshment,Lidl,2021,July,681.0211909,1115.839941
Laundry Refreshment,Lidl,2022,July,1883.989535,3374.032667
Laundry Refreshment,Lidl,2020,August,932.4664038,1847.301841
Laundry Refreshment,Lidl,2021,August,301.8495012,549.4537926
Laundry Refreshment,Lidl,2022,August,-527.5521983,-270.4662156
Laundry Refreshment,Lidl,2020,September,1588.280391,2372.182536
Laundry Refreshment,Lidl,2021,September,-533.65755,175.9654848
Laundry Refreshment,Lidl,2022,September,1102.831976,3171.893794
Laundry Refreshment,Lidl,2020,October,1225.000981,2409.128164
Laundry Refreshment,Lidl,2021,October,570.5605241,947.6971101
Laundry Refreshment,Lidl,2022,October,783.4696578,1401.126825
Laundry Refreshment,Lidl,2020,November,4612.440548,6079.927349
Laundry Refreshment,Lidl,2021,November,987.0441278,1771.206078
Laundry Refreshment,Lidl,2022,November,1534.71788,3061.063877
Laundry Refreshment,Lidl,2020,December,-531.6712758,-337.2376683
Laundry Refreshment,Lidl,2021,December,1092.494061,1609.077059
Laundry Refreshment,Lidl,2022,December,-167.2352182,-167.2352182
Laundry Wash,Edeka,2020,January,22714.14515,81280.21645
Laundry Wash,Edeka,2021,January,-2276.066767,-2276.066767
Laundry Wash,Edeka,2023,January,0,0
Laundry Wash,Edeka,2020,February,24246.6885,71005.85782
Laundry Wash,Edeka,2022,February,8.22898398,8.22898398
Laundry Wash,Edeka,2020,March,15579.93316,42963.01147
Laundry Wash,Edeka,2021,March,294.3540912,294.3540912
Laundry Wash,Edeka,2022,March,1789.28107,1789.28107
Laundry Wash,Edeka,2020,April,2576.53838,10734.50695
Laundry Wash,Edeka,2021,April,-213.8705152,-213.8705152
Laundry Wash,Edeka,2020,May,4466.499034,8748.895836
Laundry Wash,Edeka,2021,May,-720.1785074,-720.1785074
Laundry Wash,Edeka,2020,June,20199.38959,20199.38959
Laundry Wash,Edeka,2021,June,2597.681649,2597.681649
Laundry Wash,Edeka,2022,June,0.275999969,0.275999969
Laundry Wash,Edeka,2020,July,-4950.743519,-4950.743519
Laundry Wash,Edeka,2021,July,675.2755163,675.2755163
Laundry Wash,Edeka,2022,July,8.832106757,8.832106757
Laundry Wash,Edeka,2020,August,0,0
Laundry Wash,Edeka,2020,September,5722.650754,4053.577067
Laundry Wash,Edeka,2021,September,122.571982,122.571982
Laundry Wash,Edeka,2020,October,-7275.251775,-10930.25942
Laundry Wash,Edeka,2021,October,-705.5802923,-705.5802923
Laundry Wash,Edeka,2022,October,-81.26742937,-81.26742937
Laundry Wash,Edeka,2020,November,1694.84309,2125.39381
Laundry Wash,Edeka,2021,November,2.861063053,2.861063053
Laundry Wash,Edeka,2020,December,-23578.41541,-23578.41541
Laundry Wash,Edeka,2021,December,-6242.44453,-6242.44453
Laundry Wash,Edeka,2022,December,3267.027917,3267.027917
Cleaning,Edeka,2020,January,21867.90431,63267.23953
Cleaning,Edeka,2023,January,0,0
Cleaning,Edeka,2020,February,19738.23346,51109.434
Cleaning,Edeka,2020,March,7027.444585,20347.60516
Cleaning,Edeka,2022,March,1285.12022,1285.12022
Cleaning,Edeka,2020,April,2581.647417,10144.1361
Cleaning,Edeka,2020,May,2005.605161,3359.407444
Cleaning,Edeka,2020,June,13028.61858,13028.61858
Cleaning,Edeka,2021,June,1834.005122,1834.005122
Cleaning,Edeka,2022,June,2.688306457,2.688306457
Cleaning,Edeka,2020,July,-5853.715352,-5853.715352
Cleaning,Edeka,2021,July,411.2517278,411.2517278
Cleaning,Edeka,2020,August,0,0
Cleaning,Edeka,2020,September,5499.833647,5499.833647
Cleaning,Edeka,2021,September,114.9364308,114.9364308
Cleaning,Edeka,2020,October,-2651.045116,-4659.177586
Cleaning,Edeka,2021,October,-692.3162938,-692.3162938
Cleaning,Edeka,2022,October,-49.28048405,-49.28048405
Cleaning,Edeka,2020,November,1802.741945,3248.822099
Cleaning,Edeka,2020,December,-16763.36082,-16763.36082
Cleaning,Edeka,2021,December,-4426.885604,-4426.885604
Cleaning,Edeka,2022,December,1857.99023,1857.99023
Laundry Refreshment,Edeka,2020,January,6152.037477,25045.11134
Laundry Refreshment,Edeka,2023,January,0,0
Laundry Refreshment,Edeka,2020,February,20803.82842,77642.30552
Laundry Refreshment,Edeka,2020,March,6418.001721,26335.70825
Laundry Refreshment,Edeka,2022,March,1161.254547,1161.254547
Laundry Refreshment,Edeka,2020,April,-455.8360507,124.1207526
Laundry Refreshment,Edeka,2020,May,3642.901203,7308.643825
Laundry Refreshment,Edeka,2021,May,0,0
Laundry Refreshment,Edeka,2020,June,13220.44043,13220.44043
Laundry Refreshment,Edeka,2021,June,1241.568956,1241.568956
Laundry Refreshment,Edeka,2022,June,2.319453204,2.319453204
Laundry Refreshment,Edeka,2020,July,-2659.533548,-2659.533548
Laundry Refreshment,Edeka,2021,July,370.0070177,370.0070177
Laundry Refreshment,Edeka,2022,July,0,0
Laundry Refreshment,Edeka,2020,August,0,0
Laundry Refreshment,Edeka,2020,September,3751.199233,3751.199233
Laundry Refreshment,Edeka,2021,September,101.6618416,101.6618416
Laundry Refreshment,Edeka,2020,October,-4804.641502,-11424.66894
Laundry Refreshment,Edeka,2021,October,-359.7807803,-359.7807803
Laundry Refreshment,Edeka,2022,October,-17.15570733,-17.15570733
Laundry Refreshment,Edeka,2020,November,1110.96892,1110.96892
Laundry Refreshment,Edeka,2020,December,-12483.16386,-12483.16386
Laundry Refreshment,Edeka,2021,December,-2958.138286,-2958.138286
Laundry Refreshment,Edeka,2022,December,2160.383952,2160.383952
Laundry Wash,Lidl,2020,January,85480.34369,284104.2136
Laundry Wash,Lidl,2021,January,34824.17346,168988.0443
Laundry Wash,Lidl,2022,January,55077.23641,265563.4617
Laundry Wash,Lidl,2023,January,13616.70791,90715.26253
Laundry Wash,Lidl,2020,February,73006.64341,191568.5439
Laundry Wash,Lidl,2021,February,70329.61972,219328.6838
Laundry Wash,Lidl,2022,February,19436.23651,128776.6903
Laundry Wash,Lidl,2023,February,47676.53179,149305.8366
Laundry Wash,Lidl,2020,March,138309.9856,358366.5046
Laundry Wash,Lidl,2021,March,159904.3181,380888.369
Laundry Wash,Lidl,2022,March,79975.45024,268444.5587
Laundry Wash,Lidl,2023,March,52894.62024,194527.5908
Laundry Wash,Lidl,2020,April,36785.93457,159314.8638
Laundry Wash,Lidl,2021,April,25748.96448,87379.80413
Laundry Wash,Lidl,2022,April,-15557.10598,186126.2354
Laundry Wash,Lidl,2023,April,35275.68716,113377.2009
Laundry Wash,Lidl,2020,May,146244.3267,418063.13
Laundry Wash,Lidl,2021,May,-4468.526059,56129.91799
Laundry Wash,Lidl,2022,May,6160.754565,42009.54463
Laundry Wash,Lidl,2023,May,69182.23399,155329.4203
Laundry Wash,Lidl,2020,June,122840.9358,460495.4661
Laundry Wash,Lidl,2021,June,110346.5975,280618.8235
Laundry Wash,Lidl,2022,June,26333.2076,131851.7342
Laundry Wash,Lidl,2020,July,34572.60127,176468.0189
Laundry Wash,Lidl,2021,July,39835.62697,172331.0609
Laundry Wash,Lidl,2022,July,32963.78362,133314.3589
Laundry Wash,Lidl,2020,August,62996.90997,214253.6912
Laundry Wash,Lidl,2021,August,57755.93763,172724.5728
Laundry Wash,Lidl,2022,August,20752.90371,140034.9426
Laundry Wash,Lidl,2020,September,96687.22463,332214.1733
Laundry Wash,Lidl,2021,September,61313.24109,194005.3657
Laundry Wash,Lidl,2022,September,2232.450242,88900.98487
Laundry Wash,Lidl,2020,October,99679.21162,245689.7646
Laundry Wash,Lidl,2021,October,67011.27278,192144.4933
Laundry Wash,Lidl,2022,October,-38208.86902,53638.04537
Laundry Wash,Lidl,2020,November,12823.43917,154070.4564
Laundry Wash,Lidl,2021,November,79478.68002,239945.9825
Laundry Wash,Lidl,2022,November,33358.95029,165677.4589
Laundry Wash,Lidl,2020,December,33947.49054,147882.5348
Laundry Wash,Lidl,2021,December,64397.0602,217109.7185
Laundry Wash,Lidl,2022,December,20235.74353,69044.64012
Cleaning,Lidl,2020,January,65149.22064,160780.6357
Cleaning,Lidl,2021,January,26190.43641,114450.8101
Cleaning,Lidl,2022,January,20114.61881,69511.43633
Cleaning,Lidl,2023,January,36479.54794,147413.7577
Cleaning,Lidl,2020,February,43144.57661,106168.238
Cleaning,Lidl,2021,February,39426.71044,119238.7643
Cleaning,Lidl,2022,February,23601.30591,67823.609
Cleaning,Lidl,2023,February,31519.68408,218660.0421
Cleaning,Lidl,2020,March,87648.67314,222031.7149
Cleaning,Lidl,2021,March,124794.1213,277314.9017
Cleaning,Lidl,2022,March,81188.37168,252986.3763
Cleaning,Lidl,2023,March,39192.30277,120541.6046
Cleaning,Lidl,2020,April,64059.4236,158062.1876
Cleaning,Lidl,2021,April,35599.29714,154663.5926
Cleaning,Lidl,2022,April,12653.02021,104118.4055
Cleaning,Lidl,2023,April,140446.4933,335548.1309
Cleaning,Lidl,2020,May,28808.35232,93334.76204
Cleaning,Lidl,2021,May,17558.91742,99280.31922
Cleaning,Lidl,2022,May,15891.62768,69838.74759
Cleaning,Lidl,2023,May,139097.8282,296404.6474
Cleaning,Lidl,2020,June,65037.26284,139422.3135
Cleaning,Lidl,2021,June,79034.55524,198395.8655
Cleaning,Lidl,2022,June,53310.65041,321331.3041
Cleaning,Lidl,2020,July,61914.57517,159107.7831
Cleaning,Lidl,2021,July,8609.234602,84349.26178
Cleaning,Lidl,2022,July,40259.66486,149950.1083
Cleaning,Lidl,2020,August,121596.0177,221914.0493
Cleaning,Lidl,2021,August,29750.10649,84928.5871
Cleaning,Lidl,2022,August,34313.35195,141238.8252
Cleaning,Lidl,2020,September,95845.34207,229953.1095
Cleaning,Lidl,2021,September,35304.43715,90646.7914
Cleaning,Lidl,2022,September,87983.11988,315482.633
Cleaning,Lidl,2020,October,36396.71527,106700.4203
Cleaning,Lidl,2021,October,23953.61902,84721.89625
Cleaning,Lidl,2022,October,2300.295241,168406.7281
Cleaning,Lidl,2020,November,22075.56076,82405.73113
Cleaning,Lidl,2021,November,33811.14856,100723.1992
Cleaning,Lidl,2022,November,57724.95543,154448.532
Cleaning,Lidl,2020,December,49650.09939,106644.9498
Cleaning,Lidl,2021,December,59681.11531,147949.4138
Cleaning,Lidl,2022,December,34938.72741,133734.5556
Laundry Refreshment,Lidl,2020,January,27288.14475,56324.73368
Laundry Refreshment,Lidl,2021,January,9139.652421,16931.39008
Laundry Refreshment,Lidl,2022,January,9814.773131,19235.7958
Laundry Refreshment,Lidl,2023,January,18767.97402,66656.3984
Laundry Refreshment,Lidl,2020,February,29462.53419,54500.90421
Laundry Refreshment,Lidl,2021,February,12969.7901,39394.12746
Laundry Refreshment,Lidl,2022,February,9802.036694,17863.68018
Laundry Refreshment,Lidl,2023,February,26675.45238,73370.94647
Laundry Refreshment,Lidl,2020,March,52635.42261,89657.31705
Laundry Refreshment,Lidl,2021,March,53440.42907,101260.5705
Laundry Refreshment,Lidl,2022,March,19765.56033,54023.83917
Laundry Refreshment,Lidl,2023,March,30081.72937,94151.56046
Laundry Refreshment,Lidl,2020,April,22528.6093,58791.5692
Laundry Refreshment,Lidl,2021,April,19950.01491,36036.52665
Laundry Refreshment,Lidl,2022,April,21915.58648,62163.0962
Laundry Refreshment,Lidl,2023,April,38318.14721,84676.4941
Laundry Refreshment,Lidl,2020,May,48436.64605,78432.3471
Laundry Refreshment,Lidl,2021,May,12558.92479,27750.65314
Laundry Refreshment,Lidl,2022,May,23404.11082,67907.57329
Laundry Refreshment,Lidl,2023,May,35703.09934,80198.26984
Laundry Refreshment,Lidl,2020,June,36781.66317,69314.77005
Laundry Refreshment,Lidl,2021,June,87090.50861,132423.4195
Laundry Refreshment,Lidl,2022,June,45011.09353,109590.1748
Laundry Refreshment,Lidl,2020,July,22667.66967,48549.40908
Laundry Refreshment,Lidl,2021,July,22440.50524,83156.79793
Laundry Refreshment,Lidl,2022,July,25557.53977,90927.0583
Laundry Refreshment,Lidl,2020,August,31780.98011,66866.11916
Laundry Refreshment,Lidl,2021,August,4194.468166,23706.13626
Laundry Refreshment,Lidl,2022,August,17646.42376,79710.37907
Laundry Refreshment,Lidl,2020,September,32330.40691,81520.10539
Laundry Refreshment,Lidl,2021,September,14319.4151,77213.15029
Laundry Refreshment,Lidl,2022,September,47801.43197,125685.0234
Laundry Refreshment,Lidl,2020,October,18379.36267,39811.19123
Laundry Refreshment,Lidl,2021,October,19358.13602,44207.43821
Laundry Refreshment,Lidl,2022,October,5142.739911,50617.64058
Laundry Refreshment,Lidl,2020,November,20908.3306,56107.49182
Laundry Refreshment,Lidl,2021,November,36622.2987,75169.20101
Laundry Refreshment,Lidl,2022,November,29571.31101,73277.42397
Laundry Refreshment,Lidl,2020,December,14893.21859,30876.27251
Laundry Refreshment,Lidl,2021,December,21170.19835,48836.75527
Laundry Refreshment,Lidl,2022,December,22446.58781,56746.25214
Laundry Wash,Bio Company,2020,January,-337357.908,-5017.971018
Laundry Wash,Bio Company,2021,January,39608.75537,7035.003464
Laundry Wash,Bio Company,2022,January,162121.3837,859.2717902
Laundry Wash,Bio Company,2023,January,-33387.86071,2106.848102
Laundry Wash,Bio Company,2020,February,248174.2528,8067.446486
Laundry Wash,Bio Company,2021,February,-64222.081,5030.639495
Laundry Wash,Bio Company,2022,February,-152446.7472,1116.395764
Laundry Wash,Bio Company,2023,February,-370901.025,-9024.406459
Laundry Wash,Bio Company,2020,March,718955.382,0
Laundry Wash,Bio Company,2021,March,-235637.1599,627.771448
Laundry Wash,Bio Company,2022,March,-87152.90147,0
Laundry Wash,Bio Company,2023,March,-142454.6809,-2437.145722
Laundry Wash,Bio Company,2020,April,39231.88633,14107.48845
Laundry Wash,Bio Company,2021,April,332809.5963,1322.599337
Laundry Wash,Bio Company,2022,April,19688.81995,1705.413112
Laundry Wash,Bio Company,2023,April,-243891.2956,-1018.304677
Laundry Wash,Bio Company,2020,May,63240.99892,5828.247783
Laundry Wash,Bio Company,2021,May,-9674.215535,11154.00677
Laundry Wash,Bio Company,2022,May,-44973.61045,15536.81236
Laundry Wash,Bio Company,2023,May,-415470.0974,7943.778781
Laundry Wash,Bio Company,2020,June,114997.0343,19971.94141
Laundry Wash,Bio Company,2021,June,-71472.80003,3501.280953
Laundry Wash,Bio Company,2022,June,-12073.45474,-1142.917434
Laundry Wash,Bio Company,2020,July,-58410.28578,-3917.053553
Laundry Wash,Bio Company,2021,July,-336173.5157,2725.063991
Laundry Wash,Bio Company,2022,July,-68613.17498,-79.77818775
Laundry Wash,Bio Company,2020,August,163552.9368,3000.301742
Laundry Wash,Bio Company,2021,August,122235.1514,0
Laundry Wash,Bio Company,2022,August,401072.0043,2739.531265
Laundry Wash,Bio Company,2020,September,394160.6617,3687.260436
Laundry Wash,Bio Company,2021,September,13805.35291,499.8225215
Laundry Wash,Bio Company,2022,September,-85315.68366,2266.638728
Laundry Wash,Bio Company,2020,October,-27511.45052,4658.015948
Laundry Wash,Bio Company,2021,October,-217702.6306,4750.872686
Laundry Wash,Bio Company,2022,October,-37583.58977,1976.927477
Laundry Wash,Bio Company,2020,November,72840.62365,9908.22836
Laundry Wash,Bio Company,2021,November,170546.6206,848.2131075
Laundry Wash,Bio Company,2022,November,51414.0064,2302.549935
Laundry Wash,Bio Company,2020,December,247984.3549,17941.07233
Laundry Wash,Bio Company,2021,December,-91671.74187,2529.357843
Laundry Wash,Bio Company,2022,December,-272342.0126,3223.850002
Cleaning,Bio Company,2020,January,230990.5955,-860.7412772
Cleaning,Bio Company,2021,January,197450.7839,3627.984507
Cleaning,Bio Company,2022,January,99260.31974,235.0046398
Cleaning,Bio Company,2023,January,-6221.707957,693.7718918
Cleaning,Bio Company,2020,February,262297.8635,733.8230446
Cleaning,Bio Company,2021,February,-235288.3879,7739.970396
Cleaning,Bio Company,2022,February,-43174.2758,120.3493989
Cleaning,Bio Company,2023,February,-61656.06169,2754.655354
Cleaning,Bio Company,2020,March,768646.1057,623.199417
Cleaning,Bio Company,2021,March,-162299.7894,634.9568434
Cleaning,Bio Company,2022,March,-63694.11579,0
Cleaning,Bio Company,2023,March,9450.529209,6114.356349
Cleaning,Bio Company,2020,April,318343.0097,26206.50559
Cleaning,Bio Company,2021,April,220397.1975,1030.221804
Cleaning,Bio Company,2022,April,53716.38835,0
Cleaning,Bio Company,2023,April,19006.71249,23093.46007
Cleaning,Bio Company,2020,May,61699.4236,9405.105672
Cleaning,Bio Company,2021,May,-85270.32841,-16.90719556
Cleaning,Bio Company,2022,May,99039.0312,1190.717356
Cleaning,Bio Company,2023,May,-99383.85413,-128.8090225
Cleaning,Bio Company,2020,June,234447.9051,430.6283869
Cleaning,Bio Company,2021,June,8232.758289,3040.319961
Cleaning,Bio Company,2022,June,83198.84955,15.21235381
Cleaning,Bio Company,2020,July,-132174.6823,-80.35223264
Cleaning,Bio Company,2021,July,40984.90024,1353.101937
Cleaning,Bio Company,2022,July,53550.17731,-75.40269194
Cleaning,Bio Company,2020,August,71018.82157,1459.280685
Cleaning,Bio Company,2021,August,69095.80263,0
Cleaning,Bio Company,2022,August,202578.9647,13801.13909
Cleaning,Bio Company,2020,September,-334708.6609,662.8810235
Cleaning,Bio Company,2021,September,58950.72096,-2974.817861
Cleaning,Bio Company,2022,September,63831.42747,3771.185678
Cleaning,Bio Company,2020,October,-62793.72677,883.5415446
Cleaning,Bio Company,2021,October,-31285.59705,4058.438785
Cleaning,Bio Company,2022,October,-33116.2159,-1119.765734
Cleaning,Bio Company,2020,November,-319136.0595,-1442.001512
Cleaning,Bio Company,2021,November,117000.4212,1123.510104
Cleaning,Bio Company,2022,November,-99005.18566,8895.493793
Cleaning,Bio Company,2020,December,-190946.285,3873.244268
Cleaning,Bio Company,2021,December,15637.69972,0
Cleaning,Bio Company,2022,December,39765.20064,3612.356427
Laundry Refreshment,Bio Company,2020,January,11231.63652,-675.1698971
Laundry Refreshment,Bio Company,2021,January,-116959.9108,3859.176743
Laundry Refreshment,Bio Company,2022,January,283961.8841,1624.112139
Laundry Refreshment,Bio Company,2023,January,-52618.3219,29588.20747
Laundry Refreshment,Bio Company,2020,February,221101.8933,5536.203536
Laundry Refreshment,Bio Company,2021,February,-150494.898,3817.777156
Laundry Refreshment,Bio Company,2022,February,54999.0794,4302.413442
Laundry Refreshment,Bio Company,2023,February,-111851.9276,7968.429867
Laundry Refreshment,Bio Company,2020,March,66919.46927,0
Laundry Refreshment,Bio Company,2021,March,65051.15436,1155.914241
Laundry Refreshment,Bio Company,2022,March,-67394.01537,0
Laundry Refreshment,Bio Company,2023,March,-138907.5793,-1952.766563
Laundry Refreshment,Bio Company,2020,April,182884.513,2296.265683
Laundry Refreshment,Bio Company,2021,April,134478.9004,4155.764959
Laundry Refreshment,Bio Company,2022,April,-15205.15519,7684.333404
Laundry Refreshment,Bio Company,2023,April,-3812.753583,-366.03921
Laundry Refreshment,Bio Company,2020,May,251946.0736,3337.075564
Laundry Refreshment,Bio Company,2021,May,174482.6822,1336.143471
Laundry Refreshment,Bio Company,2022,May,154268.4395,8621.32752
Laundry Refreshment,Bio Company,2023,May,-168045.7096,4008.600291
Laundry Refreshment,Bio Company,2020,June,81170.4,3211.112081
Laundry Refreshment,Bio Company,2021,June,-55322.7746,4424.553416
Laundry Refreshment,Bio Company,2022,June,187551.3634,-2426.732553
Laundry Refreshment,Bio Company,2020,July,176768.3344,1688.689663
Laundry Refreshment,Bio Company,2021,July,-197047.9509,3645.543375
Laundry Refreshment,Bio Company,2022,July,-210577.4904,4896.510783
Laundry Refreshment,Bio Company,2020,August,85918.68656,621.1529184
Laundry Refreshment,Bio Company,2021,August,-260930.5897,-564.4637599
Laundry Refreshment,Bio Company,2022,August,112371.6243,13138.79071
Laundry Refreshment,Bio Company,2020,September,354878.1607,1460.304879
Laundry Refreshment,Bio Company,2021,September,262185.382,974.13262
Laundry Refreshment,Bio Company,2022,September,-127931.4936,7669.482986
Laundry Refreshment,Bio Company,2020,October,66447.43559,2268.488333
Laundry Refreshment,Bio Company,2021,October,-15329.07517,5832.467384
Laundry Refreshment,Bio Company,2022,October,-77180.25441,7093.501178
Laundry Refreshment,Bio Company,2020,November,264060.9064,3276.261992
Laundry Refreshment,Bio Company,2021,November,-18928.49803,2443.897847
Laundry Refreshment,Bio Company,2022,November,-113334.3581,17757.82665
Laundry Refreshment,Bio Company,2020,December,9954.9774,2895.622952
Laundry Refreshment,Bio Company,2021,December,102381.6578,2044.357359
Laundry Refreshment,Bio Company,2022,December,91805.52575,11305.66366
Laundry Wash,Aldi,2020,January,1321.485829,2558.94419
Laundry Wash,Aldi,2021,January,2303.550175,6716.886705
Laundry Wash,Aldi,2022,January,416.9683958,1113.614512
Laundry Wash,Aldi,2023,January,632.1903577,1400.854598
Laundry Wash,Aldi,2020,February,2998.416194,9569.866734
Laundry Wash,Aldi,2021,February,7145.265025,16622.8389
Laundry Wash,Aldi,2022,February,2883.178778,6447.103578
Laundry Wash,Aldi,2023,February,-12.43197,-12.43197
Laundry Wash,Aldi,2020,March,9196.134606,11872.77901
Laundry Wash,Aldi,2021,March,-666.6161945,1183.277069
Laundry Wash,Aldi,2022,March,2524.278778,7014.86996
Laundry Wash,Aldi,2023,March,3262.254166,6841.832089
Laundry Wash,Aldi,2020,April,1192.604774,2301.585208
Laundry Wash,Aldi,2021,April,148.4861832,309.5478196
Laundry Wash,Aldi,2022,April,203.7765382,451.1400114
Laundry Wash,Aldi,2023,April,7909.115664,17531.56139
Laundry Wash,Aldi,2020,May,4100.196762,10480.01428
Laundry Wash,Aldi,2021,May,1040.428818,1284.418327
Laundry Wash,Aldi,2022,May,1442.601638,3136.291855
Laundry Wash,Aldi,2023,May,689.2842269,2338.59989
Laundry Wash,Aldi,2020,June,2740.606497,6695.076277
Laundry Wash,Aldi,2021,June,9667.966727,12931.80497
Laundry Wash,Aldi,2022,June,-222.9172972,265.3624237
Laundry Wash,Aldi,2020,July,1759.594098,3057.643764
Laundry Wash,Aldi,2021,July,1401.632436,2833.839691
Laundry Wash,Aldi,2022,July,101.0890398,459.7511175
Laundry Wash,Aldi,2020,August,2816.159958,6073.59311
Laundry Wash,Aldi,2021,August,182.5203836,1147.703184
Laundry Wash,Aldi,2022,August,-68.60933683,-68.60933683
Laundry Wash,Aldi,2020,September,2036.062348,8314.002788
Laundry Wash,Aldi,2021,September,3872.735516,9145.486437
Laundry Wash,Aldi,2022,September,836.9072544,2849.627903
Laundry Wash,Aldi,2020,October,-0.154326793,-0.154326793
Laundry Wash,Aldi,2021,October,-232.0948806,-232.0948806
Laundry Wash,Aldi,2022,October,1247.289875,3137.822902
Laundry Wash,Aldi,2020,November,2054.643255,4653.413431
Laundry Wash,Aldi,2021,November,1810.389165,5351.032934
Laundry Wash,Aldi,2022,November,610.7822189,1755.445788
Laundry Wash,Aldi,2020,December,4024.729418,7620.793566
Laundry Wash,Aldi,2021,December,1261.454661,3319.022672
Laundry Wash,Aldi,2022,December,5109.572785,8854.42896
Cleaning,Aldi,2020,January,320.6836339,1160.268104
Cleaning,Aldi,2021,January,1023.922118,2575.259432
Cleaning,Aldi,2022,January,-28.70014387,-28.70014387
Cleaning,Aldi,2023,January,-394.500105,1792.496719
Cleaning,Aldi,2020,February,1984.603951,4279.693332
Cleaning,Aldi,2021,February,2718.054177,6619.195192
Cleaning,Aldi,2022,February,1997.413427,4766.660676
